λ,σ,Δσ
6.2,2.66e-18,NaN
6.26,2.69e-18,NaN
6.33,2.77e-18,NaN
6.39,2.8e-18,NaN
6.46,2.99e-18,NaN
6.53,2.94e-18,NaN
6.59,2.93e-18,NaN
6.67,3.06e-18,NaN
6.74,3.19e-18,NaN
6.81,3.28e-18,NaN
6.89,3.44e-18,NaN
6.97,3.4e-18,NaN
7.04,3.48e-18,NaN
7.13,3.58e-18,NaN
7.21,3.68e-18,NaN
7.29,3.8e-18,NaN
7.38,3.93e-18,NaN
7.47,4.12e-18,NaN
7.56,4.17e-18,NaN
7.65,4.27e-18,NaN
7.75,4.32e-18,NaN
7.85,4.53e-18,NaN
7.95,4.55e-18,NaN
8.05,4.69e-18,NaN
8.16,4.85e-18,NaN
8.27,4.96e-18,NaN
8.38,5.2e-18,NaN
8.49,5.34e-18,NaN
8.61,5.52e-18,NaN
8.73,5.69e-18,NaN
8.86,5.82e-18,NaN
8.98,6.1e-18,NaN
9.12,6.24e-18,NaN
9.25,6.49e-18,NaN
9.39,6.68e-18,NaN
9.54,6.88e-18,NaN
9.69,7.08e-18,NaN
9.84,7.36e-18,NaN
10.0,7.62e-18,NaN
10.16,7.85e-18,NaN
10.33,8.07e-18,NaN
10.51,8.38e-18,NaN
10.69,8.63e-18,NaN
10.88,8.92e-18,NaN
11.07,9.25e-18,NaN
11.27,9.49e-18,NaN
11.48,9.9e-18,NaN
11.7,1.02e-17,NaN
11.92,1.06e-17,NaN
12.16,1.1e-17,NaN
12.4,1.13e-17,NaN
12.65,1.16e-17,NaN
12.92,1.21e-17,NaN
13.05,1.23e-17,NaN
13.19,1.26e-17,NaN
13.33,1.29e-17,NaN
13.48,1.3e-17,NaN
13.62,1.34e-17,NaN
13.78,1.37e-17,NaN
13.93,1.39e-17,NaN
14.09,1.4e-17,NaN
14.25,1.45e-17,NaN
14.42,1.48e-17,NaN
14.59,1.49e-17,NaN
14.76,1.52e-17,NaN
14.94,1.54e-17,NaN
15.12,1.6e-17,NaN
15.31,1.61e-17,NaN
15.5,1.66e-17,NaN
15.69,1.69e-17,NaN
15.9,1.73e-17,NaN
16.1,1.76e-17,NaN
16.31,1.8e-17,NaN
16.53,1.82e-17,NaN
16.75,1.87e-17,NaN
16.98,1.9e-17,NaN
17.22,1.95e-17,NaN
17.46,1.98e-17,NaN
17.71,2.02e-17,NaN
17.97,2.07e-17,NaN
18.23,2.09e-17,NaN
18.51,2.15e-17,NaN
18.79,2.19e-17,NaN
19.07,2.21e-17,NaN
19.37,2.25e-17,NaN
19.68,2.31e-17,NaN
20.0,2.35e-17,NaN
20.33,2.41e-17,NaN
20.66,2.45e-17,NaN
21.01,2.48e-17,NaN
21.38,2.54e-17,NaN
21.75,2.59e-17,NaN
22.14,2.62e-17,NaN
22.54,2.68e-17,NaN
22.96,2.73e-17,NaN
23.39,2.8e-17,NaN
23.84,2.87e-17,NaN
24.31,2.93e-17,NaN
24.8,3.02e-17,NaN
25.3,3.1e-17,NaN
25.83,3.23e-17,NaN
26.38,3.37e-17,NaN
26.95,3.53e-17,NaN
27.25,3.64e-17,NaN
27.55,3.74e-17,NaN
27.86,3.86e-17,NaN
28.18,3.92e-17,NaN
28.5,4.02e-17,NaN
28.83,4.14e-17,NaN
29.17,4.26e-17,NaN
29.52,4.37e-17,NaN
29.88,4.45e-17,NaN
30.24,4.51e-17,NaN
30.61,4.6e-17,NaN
31.0,4.65e-17,NaN
31.39,4.67e-17,NaN
31.79,4.72e-17,NaN
32.2,4.67e-17,NaN
32.63,4.68e-17,NaN
33.06,4.69e-17,NaN
33.51,4.67e-17,NaN
33.97,4.69e-17,NaN
34.44,4.7e-17,NaN
34.93,4.74e-17,NaN
35.42,4.77e-17,NaN
35.94,4.79e-17,NaN
36.47,4.85e-17,NaN
37.01,4.88e-17,NaN
37.57,4.85e-17,NaN
38.15,4.85e-17,NaN
38.75,4.89e-17,NaN
39.36,4.86e-17,NaN
39.99,4.9e-17,NaN
40.65,4.9e-17,NaN
41.33,4.87e-17,NaN
42.03,4.86e-17,NaN
42.75,4.86e-17,NaN
43.5,4.88e-17,NaN
44.28,4.9e-17,NaN
45.09,4.95e-17,NaN
45.92,5.04e-17,NaN
46.79,5.17e-17,NaN
47.69,5.33e-17,NaN
48.62,5.53e-17,NaN
49.59,5.77e-17,NaN
50.61,5.99e-17,NaN
51.66,6.28e-17,NaN
52.76,6.51e-17,NaN
53.91,6.65e-17,NaN
55.1,6.81e-17,NaN
56.36,6.86e-17,NaN
57.67,6.68e-17,NaN
59.04,6.44e-17,NaN
60.48,6.14e-17,NaN
61.99,5.67e-17,NaN
63.58,5.49e-17,NaN
65.25,5.32e-17,NaN
67.02,5.14e-17,NaN
68.88,4.92e-17,NaN
70.85,4.59e-17,NaN
72.93,4.3e-17,NaN
75.14,3.94e-17,NaN
77.49,3.87e-17,NaN
79.99,3.16e-17,NaN
82.66,1.85e-17,NaN
85.51,2.19e-17,NaN
88.56,3.48e-17,NaN
91.84,3.25e-17,NaN
95.37,1.31e-17,NaN
99.19,3.85e-18,NaN
103.32,1.45e-18,NaN
107.81,2.96e-19,NaN
112.71,1.1e-19,NaN
118.08,6.59e-20,NaN
123.98,5.49e-20,NaN
