λ,σ,Δσ
235.74,1.41e-18,NaN
236.13,1.3e-18,NaN
236.76,1.21e-18,NaN
237.38,1.11e-18,NaN
238.3,1.02e-18,NaN
239.05,9.24e-19,NaN
239.86,8.4e-19,NaN
240.68,7.66e-19,NaN
241.51,7.01e-19,NaN
242.34,6.41e-19,NaN
242.99,5.97e-19,NaN
243.77,5.51e-19,NaN
244.68,5.08e-19,NaN
245.47,4.73e-19,NaN
246.26,4.37e-19,NaN
247.18,4.03e-19,NaN
247.99,3.74e-19,NaN
248.68,3.5e-19,NaN
249.43,3.34e-19,NaN
250.0,3.17e-19,NaN
250.95,3.0e-19,NaN
251.65,2.85e-19,NaN
252.22,2.76e-19,NaN
253.0,2.62e-19,NaN
253.9,2.47e-19,NaN
253.9,2.47e-19,NaN
254.75,2.35e-19,NaN
255.61,2.24e-19,NaN
256.47,2.14e-19,NaN
257.0,2.08e-19,NaN
257.87,1.99e-19,NaN
259.15,1.89e-19,NaN
260.03,1.81e-19,NaN
261.12,1.75e-19,NaN
262.02,1.68e-19,NaN
262.99,1.62e-19,NaN
263.62,1.58e-19,NaN
264.32,1.53e-19,NaN
266.88,1.4e-19,NaN
269.7,1.3e-19,NaN
271.1,1.26e-19,NaN
272.14,1.22e-19,NaN
273.56,1.18e-19,NaN
275.0,1.14e-19,NaN
276.53,1.11e-19,NaN
277.92,1.08e-19,NaN
279.56,1.05e-19,NaN
281.3,1.05e-19,NaN
284.68,9.9e-20,NaN
287.06,9.74e-20,NaN
288.97,9.61e-20,NaN
289.56,9.56e-20,NaN
291.6,9.48e-20,NaN
293.57,9.44e-20,NaN
295.75,9.43e-20,NaN
297.78,9.48e-20,NaN
300.02,9.48e-20,NaN
302.11,9.56e-20,NaN
303.86,9.65e-20,NaN
306.01,9.78e-20,NaN
307.8,1.0e-19,NaN
308.94,1.01e-19,NaN
311.74,1.07e-19,NaN
314.28,1.12e-19,NaN
316.38,1.15e-19,NaN
318.39,1.18e-19,NaN
320.23,1.22e-19,NaN
322.4,1.26e-19,NaN
326.51,1.32e-19,NaN
329.64,1.36e-19,NaN
334.39,1.43e-19,NaN
337.67,1.47e-19,NaN
341.48,1.5e-19,NaN
344.55,1.5e-19,NaN
347.8,1.48e-19,NaN
351.36,1.45e-19,NaN
356.02,1.37e-19,NaN
359.23,1.29e-19,NaN
361.98,1.21e-19,NaN
364.78,1.15e-19,NaN
367.34,1.09e-19,NaN
369.53,1.04e-19,NaN
372.03,9.82e-20,NaN
374.84,9.15e-20,NaN
376.4,8.85e-20,NaN
377.69,8.53e-20,NaN
379.43,8.14e-20,NaN
380.59,7.95e-20,NaN
382.5,7.62e-20,NaN
385.17,7.15e-20,NaN
387.28,6.77e-20,NaN
388.95,6.46e-20,NaN
389.26,6.43e-20,NaN
391.1,6.06e-20,NaN
391.72,6.01e-20,NaN
392.81,5.81e-20,NaN
394.84,5.54e-20,NaN
396.9,5.26e-20,NaN
398.82,5.0e-20,NaN
400.59,4.7e-20,NaN
402.06,4.51e-20,NaN
403.7,4.28e-20,NaN
405.52,4.07e-20,NaN
407.35,3.88e-20,NaN
408.87,3.68e-20,NaN
408.87,3.68e-20,NaN
410.74,3.5e-20,NaN
410.74,3.5e-20,NaN
412.11,3.32e-20,NaN
412.11,3.32e-20,NaN
