λ,σ,Δσ
222.87,2.06e-18,NaN
223.18,2.45e-18,NaN
223.72,2.89e-18,NaN
224.31,3.38e-18,NaN
224.82,4.04e-18,NaN
225.35,4.66e-18,NaN
225.81,5.41e-18,NaN
226.26,6.24e-18,NaN
226.66,7.03e-18,NaN
227.22,7.56e-18,NaN
227.31,8.39e-18,NaN
227.65,9.31e-18,NaN
227.99,1.02e-17,NaN
228.36,1.15e-17,NaN
228.76,1.3e-17,NaN
229.07,1.42e-17,NaN
229.41,1.55e-17,NaN
230.01,1.81e-17,NaN
230.24,1.91e-17,NaN
230.5,2.03e-17,NaN
230.78,2.17e-17,NaN
231.1,2.31e-17,NaN
231.27,2.42e-17,NaN
231.53,2.55e-17,NaN
231.85,2.75e-17,NaN
232.1,2.9e-17,NaN
232.39,3.04e-17,NaN
232.59,3.18e-17,NaN
232.82,3.32e-17,NaN
233.05,3.46e-17,NaN
233.37,3.7e-17,NaN
233.63,3.85e-17,NaN
233.8,3.98e-17,NaN
234.06,4.15e-17,NaN
234.23,4.27e-17,NaN
234.41,4.43e-17,NaN
234.58,4.62e-17,NaN
234.76,4.76e-17,NaN
234.9,4.92e-17,NaN
235.05,5.07e-17,NaN
235.28,5.24e-17,NaN
235.46,5.45e-17,NaN
235.69,5.7e-17,NaN
235.84,5.88e-17,NaN
236.04,6.07e-17,NaN
236.25,6.24e-17,NaN
236.59,6.42e-17,NaN
236.82,6.57e-17,NaN
237.16,6.71e-17,NaN
237.47,6.79e-17,NaN
238.04,6.84e-17,NaN
238.85,6.78e-17,NaN
239.49,6.68e-17,NaN
240.05,6.59e-17,NaN
240.55,6.49e-17,NaN
240.91,6.39e-17,NaN
241.33,6.31e-17,NaN
241.81,6.2e-17,NaN
242.11,6.13e-17,NaN
242.47,6.05e-17,NaN
242.89,5.95e-17,NaN
243.17,5.88e-17,NaN
243.5,5.79e-17,NaN
243.92,5.69e-17,NaN
244.26,5.59e-17,NaN
244.64,5.49e-17,NaN
245.03,5.37e-17,NaN
245.65,5.2e-17,NaN
245.95,5.11e-17,NaN
246.31,5.02e-17,NaN
246.7,4.93e-17,NaN
247.01,4.85e-17,NaN
247.37,4.76e-17,NaN
247.79,4.65e-17,NaN
248.12,4.56e-17,NaN
248.54,4.48e-17,NaN
248.96,4.36e-17,NaN
249.37,4.25e-17,NaN
249.9,4.13e-17,NaN
250.24,4.04e-17,NaN
250.68,3.95e-17,NaN
251.71,3.71e-17,NaN
252.13,3.61e-17,NaN
252.52,3.53e-17,NaN
252.91,3.45e-17,NaN
253.3,3.36e-17,NaN
253.72,3.28e-17,NaN
254.33,3.16e-17,NaN
254.72,3.05e-17,NaN
255.08,2.99e-17,NaN
255.39,2.91e-17,NaN
255.87,2.84e-17,NaN
256.28,2.75e-17,NaN
256.67,2.68e-17,NaN
257.06,2.6e-17,NaN
257.48,2.53e-17,NaN
257.96,2.45e-17,NaN
258.43,2.37e-17,NaN
258.88,2.29e-17,NaN
259.44,2.2e-17,NaN
260.0,2.12e-17,NaN
260.81,1.99e-17,NaN
261.28,1.92e-17,NaN
261.78,1.85e-17,NaN
262.23,1.79e-17,NaN
262.84,1.7e-17,NaN
263.32,1.63e-17,NaN
263.88,1.57e-17,NaN
264.38,1.51e-17,NaN
264.91,1.44e-17,NaN
265.42,1.39e-17,NaN
265.95,1.33e-17,NaN
266.03,1.29e-17,NaN
266.68,1.27e-17,NaN
267.18,1.21e-17,NaN
267.74,1.16e-17,NaN
268.3,1.11e-17,NaN
268.86,1.06e-17,NaN
269.67,1.0e-17,NaN
270.23,9.5e-18,NaN
270.82,9.07e-18,NaN
271.38,8.69e-18,NaN
271.97,8.26e-18,NaN
272.59,7.96e-18,NaN
273.2,7.62e-18,NaN
273.74,7.27e-18,NaN
274.27,6.93e-18,NaN
274.86,6.55e-18,NaN
275.47,6.29e-18,NaN
276.09,5.95e-18,NaN
276.71,5.69e-18,NaN
277.32,5.4e-18,NaN
277.94,5.27e-18,NaN
278.53,5.1e-18,NaN
279.15,4.67e-18,NaN
279.79,4.46e-18,NaN
280.44,4.21e-18,NaN
281.03,4.04e-18,NaN
281.56,3.87e-18,NaN
282.23,3.79e-18,NaN
282.77,3.36e-18,NaN
283.38,3.41e-18,NaN
284.0,3.25e-18,NaN
284.65,3.12e-18,NaN
285.26,2.96e-18,NaN
285.94,2.83e-18,NaN
286.61,2.84e-18,NaN
287.23,2.67e-18,NaN
287.87,2.51e-18,NaN
288.49,2.34e-18,NaN
290.37,2.14e-18,NaN
290.99,2.02e-18,NaN
291.64,1.9e-18,NaN
292.28,1.82e-18,NaN
292.9,1.74e-18,NaN
293.52,1.7e-18,NaN
294.19,1.66e-18,NaN
294.84,1.54e-18,NaN
295.51,1.55e-18,NaN
296.16,1.6e-18,NaN
296.78,1.52e-18,NaN
297.39,1.48e-18,NaN
