 int. wave (nm)     cross-section       phi
    1     121.5        0.0000E+00    0.0950
    2     116.7        0.0000E+00    0.0950
    3     117.3        0.0000E+00    0.0950
    4     117.9        0.0000E+00    0.0950
    5     118.7        0.0000E+00    0.0950
    6     119.4        0.0000E+00    0.0950
    7     120.2        0.0000E+00    0.0950
    8     120.8        0.0000E+00    0.0950
    9     121.6        0.0000E+00    0.0950
   10     122.3        0.0000E+00    0.0950
   11     123.1        0.0000E+00    0.0950
   12     123.8        0.0000E+00    0.0950
   13     124.6        0.0000E+00    0.0950
   14     125.4        0.0000E+00    0.0950
   15     126.2        0.0000E+00    0.0950
   16     127.0        0.0000E+00    0.0950
   17     127.8        0.0000E+00    0.0950
   18     128.6        0.0000E+00    0.0950
   19     129.4        0.0000E+00    0.0950
   20     130.3        0.0000E+00    0.0950
   21     131.1        0.0000E+00    0.0950
   22     132.0        0.0000E+00    0.0950
   23     132.9        0.0000E+00    0.0950
   24     133.8        0.0000E+00    0.0950
   25     134.6        0.0000E+00    0.0950
   26     135.6        0.0000E+00    0.0950
   27     136.5        0.0000E+00    0.0950
   28     137.4        0.0000E+00    0.0950
   29     138.4        0.0000E+00    0.0950
   30     139.9        0.0000E+00    0.0950
   31     141.8        0.0000E+00    0.0950
   32     143.9        0.0000E+00    0.0950
   33     145.9        0.0000E+00    0.0950
   34     148.1        0.0000E+00    0.0950
   35     150.4        0.0000E+00    0.0950
   36     152.6        0.0000E+00    0.0950
   37     155.0        0.0000E+00    0.0950
   38     157.4        0.0000E+00    0.0950
   39     160.0        0.0000E+00    0.0950
   40     162.6        0.0000E+00    0.0950
   41     165.3        0.0000E+00    0.0950
   42     168.1        0.0000E+00    0.0950
   43     170.9        0.0000E+00    0.0950
   44     173.1        0.0000E+00    0.0950
   45     174.6        0.0000E+00    0.0950
   46     176.2        0.0000E+00    0.0950
   47     177.8        0.0000E+00    0.0950
   48     179.4        0.0000E+00    0.0950
   49     181.0        0.0000E+00    0.0950
   50     182.7        0.0000E+00    0.0950
   51     184.3        0.0000E+00    0.0950
   52     186.1        0.0000E+00    0.0950
   53     187.8        0.0000E+00    0.0950
   54     189.6        1.3870E-17    0.0950
   55     191.4        1.2655E-17    0.0950
   56     193.2        1.1470E-17    0.0950
   57     195.1        1.0097E-17    0.0950
   58     197.0        8.5500E-18    0.0950
   59     199.0        6.7900E-18    0.0950
   60     201.0        5.1750E-18    0.0950
   61     203.1        3.8155E-18    0.0950
   62     205.1        2.7465E-18    0.0950
   63     207.3        1.8225E-18    0.0950
   64     209.4        1.1960E-18    0.0950
   65     211.6        7.4800E-19    0.0950
   66     213.9        4.5080E-19    0.0950
   67     216.2        2.8280E-19    0.0950
   68     218.6        1.8470E-19    0.0950
   69     221.0        1.3350E-19    0.0950
   70     223.5        1.0158E-19    0.0950
   71     226.0        8.0200E-20    0.0950
   72     228.6        6.4990E-20    0.0950
   73     231.2        5.2220E-20    0.0950
   74     233.9        4.1765E-20    0.0950
   75     236.7        3.2095E-20    0.0950
   76     239.5        2.6675E-20    0.0950
   77     242.4        2.3040E-20    0.0950
   78     245.4        2.0900E-20    0.0950
   79     248.5        1.9925E-20    0.0950
   80     251.6        1.9620E-20    0.0950
   81     254.8        1.9500E-20    0.0950
   82     258.1        1.9290E-20    0.0950
   83     261.4        1.8820E-20    0.0950
   84     264.9        1.8030E-20    0.0950
   85     268.5        1.6800E-20    0.0950
   86     272.1        1.5255E-20    0.0950
   87     275.9        1.3355E-20    0.0950
   88     279.7        1.1365E-20    0.0950
   89     283.7        9.2415E-21    0.0950
   90     287.8        7.1880E-21    0.0950
   91     292.0        5.3200E-21    0.0950
   92     296.3        3.7125E-21    0.0950
   93     300.8        2.4100E-21    0.0950
   94     305.3        1.4490E-21    0.0950
   95     310.0        8.1400E-22    0.0950
   96     315.0        4.1500E-22    0.0950
   97     320.0        1.9700E-22    0.0950
   98     325.0        9.5000E-23    0.0950
   99     330.0        4.3100E-23    0.0950
  100     335.0        2.1950E-23    0.0950
  101     340.0        1.0300E-23    0.0950
  102     345.0        5.9500E-24    0.0950
  103     350.0        0.0000E+00    0.0950
  104     355.0        0.0000E+00    0.0950
  105     360.0        0.0000E+00    0.0950
  106     365.0        0.0000E+00    0.0950
  107     370.0        0.0000E+00    0.0950
  108     375.0        0.0000E+00    0.0950
  109     380.0        0.0000E+00    0.0950
  110     385.0        0.0000E+00    0.0950
  111     390.0        0.0000E+00    0.0950
  112     395.0        0.0000E+00    0.0950
  113     400.0        0.0000E+00    0.0950
  114     405.0        0.0000E+00    0.0950
  115     410.0        0.0000E+00    0.0950
  116     415.0        0.0000E+00    0.0950
  117     420.0        0.0000E+00    0.0950
  118     425.0        0.0000E+00    0.0950
  119     430.0        0.0000E+00    0.0950
  120     435.0        0.0000E+00    0.0950
  121     440.0        0.0000E+00    0.0950
  122     445.0        0.0000E+00    0.0950
  123     450.0        0.0000E+00    0.0950
  124     455.0        0.0000E+00    0.0950
  125     460.0        0.0000E+00    0.0950
  126     465.0        0.0000E+00    0.0950
  127     470.0        0.0000E+00    0.0950
